name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.eclipse.jdt.internal.compiler.impl.IntConstant,0,0,0.024155,0,1.15,0.00684,0.014582,2.03,0.011308,2.45701,0,0,1.01,0,0,12,0,1.15,0.57957,0,0.016182,1.01,2,71,1,11,2,6,0,0,0,1.03,13,0.015035,0.013825,0.02315,0,0,7,2.02,16,15,1.01,0,2.03,0.035692,1.08,0,0.01435,0.027361,24,11,0.025976,2.37,0,0.014978
org.eclipse.jdt.internal.compiler.impl.LongConstant,0,0,0.024155,0,1.01,0.002099,0.014582,2.03,0.011308,2.45701,0,0,1.01,0,0,12,0,1.02,0.57957,0,0.016182,1.01,2,42,1,11,2,5,0,0,0,1.03,13,0.015035,0.013825,0.02315,0,0,6,2.02,2,2,1.01,0,2.03,0.035692,1.08,0,0.01435,0.027361,24,11,0.025976,2.09,0,0.014978
org.eclipse.jdt.internal.compiler.impl.ReferenceContext,0,0,0.25224,0,0,0.001125,0,4.04,0,2.506744,0,0,0,0,0,4,0,0,0.585369,0,0,0,2,6,0,4,0,29,0,0,6,0,4,0,0,0,0,0,30,0,0,0,0,0,4.04,0.034924,0,0,0,0,0,4,0.256878,0,0,0
org.eclipse.jdt.internal.compiler.impl.ShortConstant,0,0,0.014531,0,0,0.001676,0.014582,1.01,0.011308,2.45701,0,0,1.01,0,0,12,0,1.01,0.57957,0,0.016182,1.01,2,38,1,11,2,3,0,0,0,1.03,13,0.015035,0,0.02315,0,0,4,2.02,1,1,1.01,0,1.01,0.035692,1.08,0,0.01435,0.027361,24,11,0.014524,2.05,0,0.014978
org.eclipse.jdt.internal.compiler.impl.StringConstant,0,0.010374,0.024155,1.01,0,0.002124,0,2.02,0.011308,1.953727,0.015787,0,0,0,0,5,0,1.01,0.459879,0,0.016182,0,2,17,1,4,2,5,0,0,4,1.03,5,0,0,0.01245,0,1.04,6,1.01,1,1,0,0,2.02,0.02818,1.08,0,0.01435,0.014773,31,4,0.025976,1.03,0,0
org.eclipse.jdt.internal.compiler.lookup.AnnotationBinding,3,0.198937,0.120428,0,0,0.025656,0.277278,3.04,0,4.734212,0,2.02,3.03,0,1,11,0.053375,0,2.347287,0,0,3.03,12,153,0,9,1,25,0,0,28,0,27,0.213372,0,0.131682,1.02,4.18,30,4.12,2,0,4.04,0,3.04,0.569388,0,0.020431,0,0.234901,0,6,0.103682,3.23,0.296882,0.213357
org.eclipse.jdt.internal.compiler.lookup.AnnotationHolder,0,0,0,0,0,0.003858,0.024988,0,0,2.333421,0,0,0,0,0,7,0,0,0.627079,0,0,0,2,36,0,6,1,3,0,0,13,0,9,0,0,0,0,0,5,0,1,0,1.01,0,0,0.058048,0,0,0,0,0,1,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ArrayBinding,0,0,0.449464,0,0,0.039794,0.135864,13.15,0,11.905239,0,0,3.04,3,0,24,0,0,3.993776,0,0.423976,3.04,18,186,40,23,3,47,0,0,0,5.26,56,0.135736,0,0.173844,5.05,0,61,6.16,6,0,3.04,0,16.17,0.655268,14.2,0.069462,0.632176,0.164283,45,23,0.494234,5.73,0.294104,0.135757
org.eclipse.jdt.internal.compiler.lookup.BaseTypeBinding,0,0.017739,0.30232,0,0,0.006584,0.023203,9.11,0,3.155223,0,0,2.03,1,0,14,0,0,0.731344,0,0.423976,2.03,5,156,40,13,3,86,0,0,64,5.26,16,0.022942,0,0.019575,2.02,2.33,90,2.03,2,1,2.03,0,10.12,0.04251,13.19,0.024527,0.717927,0.022094,54,13,0.310615,2.09,0,0.022929
org.eclipse.jdt.internal.compiler.lookup.BinaryLocalVariableBinding,0,0,0,0,0,0.003981,0,0,0,0.563859,0,0,0,0,0,2,0,0,0.164184,0,0.385585,0,4,10,43,1,4,0,0,0,0,2.03,3,0,0,0,0,0,4,0,1,0,0,0,0,0.018189,0,0,0,0,18,1,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.BinaryTypeBinding,6,0.079472,0.450035,0,1.01,0.123386,0.02548,9.12,0.01209,16.242717,0,0,3.07,0,1,39,0,2.09,5.305066,1.01,0.43447,4.08,41,868,48,37,4,22,0,0,280,6.27,158,0.065686,0.013349,0.511132,5.12,10.82,56,12.53,9,0,2.02,0,10.2,0.818996,23.36,0.085129,0.84809,0.320714,102,24,0.365143,24.46,0.294105,0.040671
org.eclipse.jdt.internal.compiler.lookup.Binding,0,0.016005,1.121201,5.16,5.16,0.007033,0.025725,29.66,0,7.685332,0.41384,0,2.02,28,6,10,0,0,3.349863,0,0,2.02,9,52,0,9,1,164,0,0,36,0,10,0.025872,0.406768,0.376583,2.08,2.15,165,2.02,28,0,2.02,0,28.65,0.76006,0,0.027366,0,0.025751,0,9,1.100047,6.21,0.356115,0.025686
org.eclipse.jdt.internal.compiler.lookup.BlockScope,1,0.054568,0.644364,0,0,0.10958,0.062154,17.24,0,13.474576,0,0,2.02,12,2,30,0,0,4.756603,0,0.014345,2.02,38,648,13,26,2,180,0,0,263,1.03,98,0.059487,0,0.249278,6.06,2.31,203,13.17,12,0,2.02,0,18.25,0.843117,9.11,0.078333,0.228299,0.349527,76,22,0.634943,13.39,0.303541,0.059623
org.eclipse.jdt.internal.compiler.lookup.CaptureBinding,0,0,0.025643,1.01,1.01,0.079172,0.036276,2.03,0,8.633388,0.017573,0,3.03,5,0,10,0,0,3.247953,0,0.412059,3.03,15,201,54,9,5,10,0,0,0,4.25,46,0.035084,0.017971,0.239048,2.03,0,20,8.22,5,0,3.03,0,3.03,0.621312,17.32,0.02609,0.737921,0.212145,126,9,0.039474,12.76,0.294474,0.035069
org.eclipse.jdt.internal.compiler.lookup.ClassScope,13,0,0.462787,5.05,3.03,0.233267,0.039868,15.8,0.011446,23.355284,0.066351,3.04,3.03,2,0,27,0.347408,2.02,7.627532,0,0.014345,3.03,47,964,13,26,2,93,0,0,0,1.03,163,0.040214,0.038035,0.981297,5.05,0,120,14.3,2,0,3.03,0,14.74,1.222615,9.11,0.097888,0.228299,0.543986,79,6,0.447345,30.22,0.376256,0.040078
org.eclipse.jdt.internal.compiler.lookup.CompilationUnitScope,5,0.058756,0.390366,0,1.01,0.085871,0.024283,11.15,0,16.79545,0,1.01,4.04,7,0,31,0.323241,1.01,5.779684,0,0.014345,4.04,41,621,13,30,2,45,0,0,313,1.03,131,0.065024,0.017971,0.765319,8.08,6,77,14.22,13,5,2.02,0,15.18,1.003245,9.11,0.345458,0.228299,0.588526,79,10,0.67313,21.17,0.354727,0.065024
org.eclipse.jdt.internal.compiler.lookup.ElementValuePair,0,0.00877,0.046342,1.02,0,0.007067,0.166667,2.03,0,3.379991,0.038409,0,2.02,2,0,9,0,0,1.953532,0,0,2.02,15,66,0,7,1,14,0,0,11,0,17,0.157461,0,0.089819,0,1.03,26,2.07,3,0,1.01,0,2.03,0.522644,0,0,0,0.155214,0,5,0.044339,2.09,0.296882,0.157422
org.eclipse.jdt.internal.compiler.lookup.ExtraCompilerModifiers,0,0,0.191688,3.05,3.05,0.011473,0,7.11,0,5.131029,0.037485,0,0,16,0,0,0,0,1.207932,0,0,0,2,18,0,0,0,48,0,0,0,0,0,0,0.038255,0.036954,0,0,49,0,16,0,0,0,7.11,0.07381,0,0,0,0,0,0,0.193997,3.05,0,0
org.eclipse.jdt.internal.compiler.lookup.FieldBinding,0,0.021337,0.366369,0,0,0.026622,0.028107,13.17,0,11.16481,0,0,2.03,1,3,27,0,0,3.976278,0,0.438619,2.03,24,240,34,23,3,87,0,0,197,6.17,49,0.027601,0,0.091864,1.01,2.27,98,7.15,1,0,2.03,0,13.16,0.726561,3.04,0.014577,0.041232,0.083558,10,23,0.349287,10,0.303533,0.027633
org.eclipse.jdt.internal.compiler.lookup.ImportBinding,0,0,0.156198,0,0,0.002872,0,3.03,0,2.774484,0,0,0,4,1,5,0,0,0.655586,1.01,0.423976,0,3,27,28,4,2,12,0,0,6,5.16,10,0,0,0,0,0,15,0,4,0,0,0,3.03,0.040762,2.02,0,0.027211,0,7,4,0.153758,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ImportConflictBinding,0,0,0.012288,0,0,0.002866,0,1.01,0,0.553017,0,0,0,1,0,3,0,0,0.125491,0,0.399931,0,5,13,32,2,3,3,0,0,1,3.14,6,0,0,0,0,0,8,0,1,0,0,0,1.01,0.006744,1.01,0,0.015549,0,9,2,0.011677,0,0,0
org.eclipse.jdt.internal.compiler.lookup.InferenceContext,0,0,0,0,1.02,0.02661,0,0,0,1.451607,0,0,0,0,0,6,0,0,0.413191,0,0,0,6,122,0,5,1,6,0,0,0,0,15,0,0.032634,0.06053,1.01,0,10,1.01,9,1,0,0,1.01,0.04423,0,0.036553,0,0.036053,0,5,0.038345,2.09,0,0
org.eclipse.jdt.internal.compiler.lookup.InnerEmulationDependency,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,2,0,1,0,0,0.530096,0,0,0,1,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0.034018,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.InvocationSite,0,0,0.14245,0,0,0.001763,0,3.03,0,2.221467,0,0,0,0,0,8,0,0,0.530096,0,0,0,2,10,0,8,0,42,0,0,28,0,8,0,0,0,0,0,44,0,0,0,0,0,3.03,0.034018,0,0,0,0,0,8,0.138914,0,0,0
org.eclipse.jdt.internal.compiler.lookup.LocalTypeBinding,0,0.079655,0.214943,2.02,2.02,0.052464,0.102543,5.07,0.021963,9.372448,0.010453,0,4.04,4,0,15,0,2.02,2.32499,0,0.497381,4.04,25,181,60,14,6,19,0,0,89,8.33,51,0.086173,0.021724,0.122112,4.09,4.46,38,8.17,6,1,4.04,0,7.14,0.180471,25.44,0.096579,0.894272,0.142535,155,13,0.237234,8.57,0,0.085465
org.eclipse.jdt.internal.compiler.lookup.LocalVariableBinding,1,0.010847,0.363062,1.01,1.01,0.03266,0.0143,9.1,0,6.931997,0.015031,0,1.02,9,2,11,0,0,1.791033,1.01,0.438619,1.02,20,169,34,9,3,58,0,0,22,6.17,32,0.01392,0.014427,0.140027,4.08,1.07,68,3.09,9,0,1.02,0,10.14,0.152502,3.03,0.072539,0.041232,0.077576,11,8,0.325154,8.78,0,0.013918
org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment,3,0.363705,0.604624,3.04,5.06,0.231884,0.526994,18.66,0.085132,21.902415,0.042586,1.01,9.12,8,0,44,0.101835,3.03,7.12904,0,0,9.12,48,1065,0,43,1,85,0,0,745,0,140,0.323295,0.125792,0.792358,7.09,16.09,113,18.44,27,11,11.13,0,19.68,1.123655,0,0.312933,0,0.594601,0,32,0.638266,29.68,0.30415,0.323068
org.eclipse.jdt.internal.compiler.lookup.MemberTypeBinding,0,0.003072,0.012288,0,0,0.011909,0.013558,1.01,0,3.183275,0,0,1.01,0,0,5,0,0,0.782923,0,0.497381,1.01,10,33,60,4,6,6,0,0,6,8.33,18,0.01419,0,0.033529,2.14,1.03,15,2.04,0,0,1.01,0,3.13,0.055636,25.44,0.043554,0.888952,0.038904,161,3,0.049274,2.26,0,0.014115
org.eclipse.jdt.internal.compiler.lookup.MethodBinding,0,0.240265,0.667184,0,0,0.264635,0.172987,16.27,0,18.309908,0,0,7.14,8,4,63,0,0,5.836345,0,0.423976,7.14,37,773,28,59,2,100,0,0,681,5.16,130,0.198761,0,0.39342,5.09,14.24,120,16.45,9,0,5.12,0,18.29,0.867077,2.02,0.153233,0.027211,0.371342,4,57,0.769224,22.36,0.294116,0.198707
org.eclipse.jdt.internal.compiler.lookup.MethodScope,2,0,0.829675,3.03,3.03,0.134364,0.047748,19.25,0,7.675756,0.034561,0,1.01,12,0,15,0,0,1.905943,0,0.014345,1.01,37,328,25,14,3,78,0,0,0,1.03,59,0.045281,0.034414,0.08122,4.06,0,97,6.09,12,0,1.01,0,17.25,0.146467,11.13,0.050579,0.292867,0.099548,97,10,0.769954,7.42,0,0.045281
org.eclipse.jdt.internal.compiler.lookup.MethodVerifier,0,0.183947,0.211884,0,2.03,0.205036,0.079123,6.06,0.017857,13.76468,0,0,12.2,0,1,39,0,1.01,3.889992,0,0,12.2,27,673,0,38,1,11,0,0,391,0,105,0.259822,0.042089,0.557456,9.1,16.41,34,12.36,5,1,3.03,0,12.15,0.453823,0,0.28531,0,0.252156,0,3,0.341895,21.55,0.000637,0.25994
org.eclipse.jdt.internal.compiler.lookup.MethodVerifier15,0,0.216769,0,0,0,0.297559,0.079123,0,0,23.46264,0,0,13.21,0,0,29,0,0,7.682383,0,0.026305,13.21,24,648,4,28,2,1,0,0,378,1.02,97,0.290665,0,1.070258,12.31,17.3,24,26.82,0,0,3.03,0,12.31,1.227263,8.09,0.275477,0.150254,0.721304,19,2,0.285308,41.91,0.363941,0.290655
org.eclipse.jdt.internal.compiler.lookup.MissingTypeBinding,0,0,0,0,0,0.045691,0,0,0,1.920461,0,0,0,0,0,5,0,0,1.562389,0,0.332954,0,13,36,57,4,5,10,0,0,6,1.02,11,0,0,0,0,0,22,0,0,0,0,0,0,0.480789,1.01,0,0.31604,0,130,3,0,0,0.294104,0
org.eclipse.jdt.internal.compiler.lookup.NestedTypeBinding,0,0,0.024237,0,0,0.002484,0,2.02,0,4.602314,0,0,0,5,2,13,0,0,2.104484,0,0.497381,0,16,142,55,12,5,12,0,0,34,8.33,24,0,0,0,1.01,0,26,0,5,0,0,0,2.02,0.478157,26.45,0.014577,0.903882,0,152,12,0.025771,0,0.293898,0
org.eclipse.jdt.internal.compiler.lookup.PackageBinding,3,0.079429,0.501821,1.01,1.01,0.012416,0.107768,13.16,0,7.550249,0.011473,0,1.02,3,1,20,0,0,2.912495,0,0.423976,1.02,13,143,28,16,2,58,0,0,72,5.16,34,0.107519,0.011263,0.105716,1.01,1.19,65,1.02,6,0,1.01,0,14.17,0.570533,3.03,0.107469,0.13678,0.103786,5,6,0.600154,2.2,0.294104,0.107597
org.eclipse.jdt.internal.compiler.lookup.ParameterizedFieldBinding,0,0,0.02244,0,0,0.007979,0.013807,2.02,0,4.732461,0,0,1.01,1,0,4,0,0,1.099536,0,0.438619,1.01,8,27,35,3,4,4,0,0,0,6.17,9,0.013681,0,0.041679,2.03,0,11,2.03,1,0,1.01,0,4.05,0.064357,3.04,0.021859,0.041912,0.022103,30,3,0.044541,4.09,0,0.013715
org.eclipse.jdt.internal.compiler.lookup.ParameterizedGenericMethodBinding,3,0.044512,0.121927,2.02,1.01,0.167108,0.021644,7.15,0.017241,16.647325,0.028064,2.05,3.06,5,0,13,0.027356,1.01,5.376973,0,0.423976,3.06,21,394,38,11,4,18,0,0,31,5.16,54,0.037674,0.010964,0.38854,7.11,5.64,34,13.29,7,2,2.03,0,13.23,0.828648,9.16,0.225577,0.233379,0.238816,60,8,0.330006,22.07,0.294144,0.037915
org.eclipse.jdt.internal.compiler.lookup.ParameterizedMethodBinding,0,0,0.116413,0,0,0.031221,0.012187,7.1,0,10.537621,0,0,1.01,0,1,7,0,0,3.70797,0,0.423976,2.02,13,203,37,4,3,9,0,0,0,5.16,25,0.026979,0,0.211164,2.02,0,20,6.11,1,0,1.01,0,9.12,0.656754,9.17,0.120971,0.233379,0.076551,60,4,0.238288,10.59,0.294113,0.011954
org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,0,0,0.499461,1.01,0,0.199366,0.278635,11.14,0.030529,23.30942,0.026173,0,10.15,8,1,51,0,1.01,7.401412,0,0.43447,10.15,33,789,48,50,4,30,0,0,0,6.27,155,0.586362,0,0.940592,8.11,0,54,22.55,10,2,9.13,0,17.25,1.132178,20.31,0.123842,0.340376,0.774061,86,45,0.568616,33.67,0.353943,0.586502
org.eclipse.jdt.internal.compiler.lookup.ProblemBinding,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,2,0,7,0,0,0.530096,0,0.423976,0,3,28,28,3,2,7,0,0,3,5.16,6,0,0,0,0,0,10,0,3,1,0,0,0,0.034018,2.02,0,0.027211,0,6,3,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ProblemFieldBinding,0,0,0.130759,0,0,0.004151,0,1.01,0,2.83119,0,0,0,1,0,3,0,0,0.670458,0,0.438619,1.01,3,16,35,1,4,17,0,0,0,6.17,3,0.016785,0,0.015507,1.01,0,20,2.03,2,1,0,0,2.02,0.041936,4.05,0.017019,0.055934,0.027832,32,1,0.154228,1.03,0,0
org.eclipse.jdt.internal.compiler.lookup.ProblemMethodBinding,0,0,0.402674,0,0,0.001608,0,5.08,0,3.081314,0,0,0,1,0,4,0,0,0.761246,0,0.423976,0,5,25,37,1,3,18,0,0,0,5.16,4,0,0,0.019221,1.01,0,23,0,2,1,0,0,6.09,0.055071,9.16,0.02433,0.233379,0,62,1,0.428322,1.02,0,0
org.eclipse.jdt.internal.compiler.lookup.ProblemPackageBinding,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,0,0,3,0,0,0.530096,0,0.435565,0,1,13,34,1,3,2,0,0,0,6.17,2,0,0,0,0,0,2,0,1,1,0,0,0,0.034018,3.03,0,0.13678,0,17,1,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ProblemReasons,0,0,0.581564,0,0,0.001763,0,11.21,0,2.221467,0,0,0,15,0,0,0,0,0.530096,0,0,0,0,17,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52,0,15,0,0,0,11.21,0.034018,0,0,0,0,0,0,0.593039,0,0,0
org.eclipse.jdt.internal.compiler.lookup.ProblemReferenceBinding,0,0.150457,0.590878,2.02,1.01,0.065022,0.191965,10.12,0.132667,5.282221,0.034032,0,3.04,0,0,7,0,2.02,2.423192,0,0.43447,3.05,4,51,48,6,4,28,0,0,7,6.27,22,0.097117,0.01248,0.087919,2.03,3.06,32,4.19,2,1,3.04,0,12.15,0.556864,23.38,0.174776,0.843948,0.188861,122,6,0.765742,3.4,0.294107,0.19235
org.eclipse.jdt.internal.compiler.lookup.RawTypeBinding,0,0.024496,0.103104,0,0,0.028371,0.033354,6.14,0,13.314978,0,0,3.03,0,0,13,0,0,4.471904,0,0.466675,3.03,12,126,56,12,5,14,0,0,66,7.28,47,0.032887,0,0.202109,2.03,3.31,24,9.21,0,0,3.03,0,8.14,0.732431,27.45,0.024924,0.908484,0.114939,124,11,0.123659,11.11,0.293936,0.032961
org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding,1,0.207581,0.557829,1.01,3.04,0.154087,0.318578,18.28,0.027085,22.936772,0.011236,1.01,16.28,5,7,81,0.014514,2.03,7.01973,0,0.423976,16.28,27,890,40,80,3,156,0,0,2754,5.26,131,0.292864,0.036265,0.43406,4.11,35.3,166,18.59,11,3,17.22,0,18.32,0.98146,15.2,0.046352,0.740636,0.312665,46,72,0.551982,32.77,0.294712,0.292624
org.eclipse.jdt.internal.compiler.lookup.Scope,4,0.261105,0.684841,1.03,1.03,1.016607,0.230136,18.33,0,34.142805,0.013133,3.03,9.1,13,3,85,0.032033,0,10.809727,0,0,9.1,59,3087,0,84,1,148,0,0,2892,0,245,0.237009,0.013349,1.951355,9.1,24.24,178,32.63,13,0,8.11,0,19.28,1.649436,0,0.243065,0,1.224224,0,68,0.732254,67.05,0.387125,0.239592
org.eclipse.jdt.internal.compiler.lookup.SignatureWrapper,0,0,0.116826,0,0,0.001763,0,1.01,0,2.221467,0,0,0,4,0,5,0,0,0.530096,0,0,0,1,49,0,4,1,3,0,0,0,0,8,0,0,0,0,0,4,0,4,0,0,0,1.01,0.034018,0,0,0,0,0,4,0.113349,0,0,0
org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding,2,0.329126,0.429223,2.06,2.02,0.189119,0.108361,14.22,0.064654,23.156913,0.062831,1.01,8.13,5,1,54,0.030409,3.08,7.369055,0,0.43447,8.13,47,1414,48,53,4,75,0,0,620,6.27,200,0.406945,0.060435,0.786141,7.08,15.88,101,17.58,15,8,7.1,0,16.22,1.131539,21.35,0.108322,0.516501,0.525521,104,45,0.479443,32.26,0.356333,0.40666
org.eclipse.jdt.internal.compiler.lookup.Substitution,0,0.006753,0.068436,0,0,0.002035,0.010464,4.05,0,1.644882,0,0,1.02,0,0,3,0,0,0.367016,0,0,1.02,3,5,0,3,0,10,0,0,3,0,3,0.010215,0,0.008618,1.02,1.03,12,1.02,0,0,1.02,0,4.06,0.018613,0,0.010346,0,0.010056,0,3,0.068154,1.02,0,0.010215
org.eclipse.jdt.internal.compiler.lookup.SyntheticArgumentBinding,0,0,0.06215,0,0,0.000881,0,2.02,0,2.004756,0,0,0,2,0,2,0,0,0.466667,0,0.454724,0,9,25,43,0,4,13,0,0,0,7.18,7,0,0,0,1.01,0,21,0,2,0,0,0,3.03,0.027485,4.05,0.011754,0.055934,0,19,0,0.066296,0,0,0
org.eclipse.jdt.internal.compiler.lookup.SyntheticFieldBinding,0,0,0,0,0,0.002616,0,0,0,3.413386,0,0,0,1,0,1,0,0,0.821797,0,0.438619,0,6,8,35,0,4,1,0,0,0,6.17,2,0,0,0.009796,1.02,0,7,0,1,0,0,0,1.02,0.054641,4.05,0.0112,0.055934,0,33,0,0.011247,1.01,0,0
org.eclipse.jdt.internal.compiler.lookup.SyntheticMethodBinding,0,0,0.026275,1.02,1.02,0.039927,0,2.02,0,9.127401,0.01101,0,0,16,0,8,0,0,2.348586,0,0.423976,1.01,21,324,37,3,3,15,0,0,0,5.16,27,0.011044,0.011411,0.109914,2.02,0,33,4.07,16,0,0,0,4.04,0.204497,9.16,0.078508,0.233379,0.090256,63,2,0.110363,6.76,0.000003,0
org.eclipse.jdt.internal.compiler.lookup.TagBits,0,0,0.883523,11.13,11.13,0.014686,0,22.48,0,10.189083,0.184739,0,0,60,0,0,0,0,3.600663,0,0,0,1,66,0,0,0,72,0,0,0,0,0,0,0.188315,0.147387,0,0,72,0,60,0,0,0,22.48,0.627202,0,0,0,0,0,0,0.878311,11.13,0.294104,0
org.eclipse.jdt.internal.compiler.lookup.TypeBinding,2,0.53463,0.517679,1.1,1.1,0.392747,0.385089,19.33,0,20.638384,0.013133,1.02,13.19,12,3,59,0.048819,0,6.724428,0,0.423976,13.19,22,829,28,58,2,219,0,0,1551,5.16,82,0.688434,0.013349,0.828798,5.08,23.39,223,19.38,12,0,12.18,0,19.32,1.072268,2.03,0.07747,0.027211,0.759679,8,55,0.517629,33.22,0.353945,0.688499
org.eclipse.jdt.internal.compiler.lookup.TypeConstants,0,0,0.350602,8.28,8.28,0.00633,0,13.31,0,6.052082,0.107527,0,0,125,0,0,0,0,1.415179,0,0,0,0,127,0,0,0,63,0,0,0,0,1,0,0.108043,0.087666,1.05,0,63,0,125,0,0,0,13.32,0.085626,0,0.014577,0,0,0,0,0.344343,8.28,0,0
org.eclipse.jdt.internal.compiler.lookup.TypeIds,0,0,0.38128,3.06,3.06,0.002028,0,14.17,0,3.155396,0.045979,0,0,124,0,0,0,0,0.755948,0,0,0,0,126,0,0,0,83,0,0,0,0,0,0,0.046687,0.033538,0,0,83,0,124,0,0,0,14.17,0.049519,0,0,0,0,0,0,0.391186,3.06,0,0
org.eclipse.jdt.internal.compiler.lookup.TypeVariableBinding,0,0.103336,0.295262,0,0,0.157233,0.180551,12.17,0,15.900893,0,0,7.1,6,1,23,0,0,3.969071,1.01,0.43447,7.1,18,321,48,22,4,53,0,0,79,6.27,60,0.178723,0,0.322937,3.04,8.89,61,16.38,6,0,7.08,0,12.17,0.310912,24.39,0.043525,0.858878,0.329058,112,21,0.297988,22.41,0,0.178709
org.eclipse.jdt.internal.compiler.lookup.UnresolvedAnnotationBinding,0,0,0,0,1.01,0.008072,0,0,0,1.63585,0,0,0,0,0,3,0,1.01,0.406208,0,0,0,7,36,2,2,2,1,0,0,0,0,11,0,0.021277,0.013774,1.02,0,7,1.05,2,2,0,0,1.02,0.029289,4.05,0.020431,0.265144,0.020158,4,2,0.020633,1.16,0,0
org.eclipse.jdt.internal.compiler.lookup.UnresolvedReferenceBinding,0,0.016075,0.058922,0,0,0.013529,0,2.02,0,6.425969,0,0,0,0,0,6,0,0,2.700194,0,0.43447,0,9,60,48,5,4,10,0,0,4,6.27,15,0,0,0.154064,2.04,1.02,17,2.04,2,0,0,0,5.07,0.570176,24.39,0.119607,0.858878,0.115178,124,2,0.198919,4.23,0.294104,0
org.eclipse.jdt.internal.compiler.lookup.UpdatedMethodBinding,0,0,0,0,0,0.001763,0,0,0,2.221467,0,0,0,1,0,2,0,0,0.530096,0,0.423976,0,3,10,37,1,3,1,0,0,0,5.16,3,0,0,0,0,0,4,0,1,0,0,0,0,0.034018,9.16,0,0.233379,0,62,1,0,0,0,0
org.eclipse.jdt.internal.compiler.lookup.VariableBinding,0,0.100766,0.357187,0,0,0.004751,0.028107,14.2,0.01318,5.043102,0,0,2.02,5,2,8,0,1.01,2.273488,0,0.423976,2.02,8,44,28,7,2,78,0,0,11,5.16,14,0.027601,0,0.115442,2.03,3.12,85,3.06,6,0,2.02,0,15.22,0.518688,2.02,0.122046,0.027211,0.129344,8,7,0.443617,3.12,0.294104,0.027633
org.eclipse.jdt.internal.compiler.lookup.WildcardBinding,0,0,0.097116,1.01,1.01,0.137094,0.343108,5.05,0,16.714806,0.011236,0,9.1,3,0,27,0,0,5.341248,0,0.43447,9.1,20,475,48,26,4,22,0,0,0,6.27,67,0.330891,0.010287,0.363163,5.07,0,34,12.25,10,0,9.1,0,8.09,0.813544,22.35,0.066159,0.729883,0.337576,104,24,0.140787,18.39,0.294681,0.330626
org.eclipse.jdt.internal.compiler.parser.AbstractCommentParser,4,0.122575,0.239801,5.3,8.36,0.147123,0,5.11,0,14.787204,0.187137,3.06,4.06,10,2,42,0.038915,0,4.408872,0,0,4.06,11,1296,0,41,1,23,0,0,466,0,82,0.188159,0.244027,0.662429,3.04,5.93,33,6.09,58,3,0,0,7.15,0.626797,0,0.057829,0,0.246661,0,1,0.275711,21.51,0.091571,0.188129
org.eclipse.jdt.internal.compiler.parser.JavadocParser,0,0.228697,0.224581,1.01,3.04,0.096005,0,4.1,0.035137,12.807366,0.0451,0,3.05,2,4,21,0,2.03,3.769522,3.04,0.281328,3.05,33,714,55,20,2,19,0.225641,0,178,8.36,72,0.274923,0.078176,0.565188,4.04,5.95,51,8.15,6,4,0,0,8.14,0.519183,6.14,0.065938,0.297423,0.347834,22,2,0.282363,18.81,0.033718,0.275856
