name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.apache.lucene.search.regex.RegexCapabilities,0,0,0,0,0,0.029611,0,0,0,3.087542,0,0,0,0,0,3,0,0,0.812483,0,0,0,0,5,0,3,0,6,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0.073184,0,0,0,0,0,3,0,0,0,0
org.apache.lucene.search.regex.RegexQuery,0,0.005669,0,0,1.01,0.068488,0.013569,0,0.013699,2.081682,0,0,1.03,0,0,6,0,1.01,0.507527,0,0,1.03,8,28,0,5,3,1,0,0,0,0,18,0.013569,0.013699,0.012812,1.03,1.01,9,1.08,1,1,1.03,0,1.03,0.034711,1.01,0.012522,0,0.012976,13,4,0.012751,1.14,0,0.013569
org.apache.lucene.search.regex.RegexQueryCapable,0,0,0,0,0,0.019047,0,0,0,2.630042,0,0,0,0,0,2,0,0,0.654229,0,0,0,1,4,0,2,0,2,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0.047767,0,0,0,0,0,2,0,0,0,0
org.apache.lucene.search.regex.RegexTermEnum,0,0,0,0,0,0.057353,0,0,0.013699,2.973415,0,0,0,0,0,5,0,1.01,0.713675,0,0,0,5,36,0,4,3,1,0,0,2,0,16,0,0,0.012812,1.01,0,6,2.05,4,4,0,0,1.01,0.046505,0,0.012522,0,0.025519,5,3,0.012751,1.04,0,0
org.apache.lucene.search.regex.SpanRegexQuery,0,0,0,0,1.01,0.075815,0.231475,0,0.013699,3.250602,0,0,2.03,0,0,12,0,1.01,1.082889,0,0,2.03,17,66,0,11,3,0,0,0,0,0,37,0.226643,0.013699,0.189842,2.04,0,17,2.07,2,2,2.03,0,2.04,0.197991,0,0.260094,0,0.239934,10,11,0.259403,2.16,0.03109,0.22682
org.apache.lucene.search.similar.MoreLikeThis,5,0,0.012372,1.01,1.02,0.340453,0.01091,1.01,0,2.958107,0,1.01,2.06,10,0,40,0,1.01,1.876701,0,0,2.07,18,364,0,38,1,1,0,0,541,0,104,0.01091,0,0.012843,3.03,3.77,19,5.15,22,12,2.07,0,4.04,0.544079,0,0.039579,0,0.34295,0,33,0.048443,3.49,0.273448,0.01091
org.apache.lucene.search.similar.MoreLikeThisQuery,0,0.037541,0,0,2.02,0.047578,0.026603,0,0,2.43738,0,0,2.04,0,0,19,0,0,1.40523,0,0,2.04,6,100,0,18,2,1,0,0,99,0,31,0.027513,0.036313,0.033133,1.01,2.5,7,2.06,8,3,2.04,0,1.01,0.367997,0,0.014711,0,0.036595,10,18,0.014466,2.23,0.242286,0.027513
org.apache.lucene.search.similar.SimilarityQueries,0,0,0,0,0,0.028317,0,0,0,2.339004,0,0,0,0,0,2,0,0,0.863399,0,0,0,8,33,0,1,1,0,0,0,0,0,14,0,0,0.17703,1.01,0,8,1.01,0,0,0,0,1.01,0.183454,0,0.014711,0,0.226957,0,1,0.014466,1.01,0.03109,0
org.apache.lucene.search.spans.NearSpansOrdered,5,0.207394,0,0,1.01,0.124641,0.217907,0,0.243494,2.005621,0,0,1.02,0,0,15,0,1.01,0.802045,0,0,1.02,6,182,0,14,1,1,0,0,27,0,36,0.213074,0.244556,0.17703,1.01,1.11,6,1.09,12,12,1.02,0,1.01,0.183545,0,0.247572,0,0.226957,0,8,0.246652,1.16,0.03109,0.213252
org.apache.lucene.search.spans.NearSpansUnordered,7,0.207394,0,0,0,0.083431,0.217907,0,0,2.285507,0,0,1.02,0,0,16,0,0,28.930331,0,0,1.02,6,150,0,15,1,1,0,0,39,0,42,0.213074,0,0.17703,0,1.15,6,1.06,10,10,1.02,0,0,0.463431,0,0,0,0.226957,0,8,0,1.19,0.310976,0.213252
org.apache.lucene.search.spans.PayloadSpans,0,0,0,0,0,0.003341,0,0,0,0.624467,0,0,0,0,0,2,0,0,0.449648,0,0,0,1,4,0,2,0,11,0,0,1,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0.156117,0,0,0,0,0,2,0,0,0.03109,0
org.apache.lucene.search.spans.SpanFirstQuery,0,0.0125,0.012372,0,0,0.105921,0.258773,1.01,0,3.837902,0,0,4.05,0,0,12,0,0,1.217471,0,0,4.05,6,59,0,11,3,1,0,0,0,0,28,0.253377,0,0.225583,2.02,1.01,7,5.13,2,2,4.05,0,3.03,0.205483,3.03,0.260468,0.037666,0.278414,9,11,0.27176,5.34,0.03109,0.253554
org.apache.lucene.search.spans.SpanNearQuery,0,0.009782,0.398335,0,0,0.167263,0.256285,7.08,0,4.973897,0,0,4.05,0,0,13,0,0,1.486566,0,0,4.05,9,108,0,12,3,7,0,0,0,0,47,0.25082,0,0.238418,3.03,1.05,14,7.17,4,4,4.05,0,8.1,0.222485,3.03,0.274778,0.037666,0.304363,9,12,0.406653,6.48,0.03109,0.250997
org.apache.lucene.search.spans.SpanNotQuery,0,0.0125,0.012372,0,0,0.150316,0.258773,1.01,0,4.239463,0,0,4.05,0,0,12,0,0,1.314389,0,0,4.05,6,66,0,11,3,1,0,0,0,0,29,0.253377,0,0.225583,2.02,1.01,7,5.13,2,2,4.05,0,3.03,0.211857,3.03,0.260468,0.037666,0.278414,9,11,0.27176,5.39,0.03109,0.253554
org.apache.lucene.search.spans.SpanOrQuery,0,0,0.365152,0,0,0.139228,0.245204,5.06,0,5.050166,0,0,4.05,0,0,11,0,0,1.522713,0,0,4.05,6,91,0,10,3,7,0,0,0,0,41,0.239809,0,0.212771,2.02,0,13,5.15,2,2,4.05,0,6.08,0.228503,3.03,0.260468,0.037666,0.265438,9,10,0.376225,5.42,0.03109,0.239986
org.apache.lucene.search.spans.SpanQuery,0,0.207394,0.414692,0,0,0.009335,0.217907,7.16,0,2.655747,0,0,1.01,0,6,6,0,0,0.93942,1.01,0,1.01,7,11,0,5,2,23,0.012059,0,10,0,7,0.213074,0,0.17703,1.01,1.04,29,1.01,0,0,1.01,0,7.17,0.188728,1.01,0.247572,0.010279,0.226957,11,4,0.409137,1.03,0.03109,0.213252
org.apache.lucene.search.spans.SpanScorer,0,0,0,0,0,0.068623,0,0,0.020422,3.110968,0,2.02,1.01,0,0,7,0.036131,1.08,1.578465,0,0,1.01,5,65,0,6,3,1,0,1.01,0,0,21,0.014234,0,0.012563,0,0,6,1.01,8,0,0,0.055556,0,0.381408,0,0,0,0.013863,3,5,0,1.08,0.242286,0.014234
org.apache.lucene.search.spans.SpanTermQuery,0,0,0.389502,0,0,0.093124,0.243614,6.08,0.020422,4.753323,0,0,3.04,0,1,10,0,1.01,1.442667,1.01,0,3.04,9,39,0,9,3,8,0,0,0,0,27,0.238218,0,0.231108,4.05,0,17,5.14,1,0,3.04,0,8.13,0.221917,2.02,0.271704,0.025166,0.286673,10,9,0.411256,5.2,0.03109,0.238395
org.apache.lucene.search.spans.SpanWeight,0,0,0,0,0,0.051167,0,0,0.020422,3.291022,0,0,0,0,0,7,0,1.07,0.810226,0,0,0,12,87,0,6,1,1,0,0,0,0,38,0,0,0.033257,2.02,0,12,2.06,7,0,0,0,2.02,0.057577,0,0.027108,0,0.027858,0,6,0.025327,3.04,0,0
org.apache.lucene.search.spans.Spans,0,0,0.167851,0,0,0.001321,0,5.05,0,0.884702,0,0,0,0,0,5,0,0,0.226138,0,0,0,0,7,0,5,0,14,0,0,10,0,5,0,0,0,0,0,14,0,0,0,0,0,5.05,0.017694,0,0,0,0,0,5,0.163465,0,0,0
org.apache.lucene.search.spans.TermSpans,0,0,0,0,0,0.088116,0.217907,0,0,1.100953,0,0,1.02,0,0,10,0,0,0.578807,0,0,1.02,4,66,0,9,1,1,0,0,0,0,20,0.213074,0,0.17703,0,0,5,1.06,6,0,1.02,0,0,0.168029,0,0,0,0.226957,0,9,0,1.08,0.03109,0.213252
org.apache.lucene.search.spell.Dictionary,0,0,0,0,0,0.0037,0,0,0,2.803478,0,0,0,0,0,1,0,0,0.740608,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.064625,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.spell.JaroWinklerDistance,1,0,0,0,0,0.05918,0,0,0,0.498804,0,0,0,0,0,5,0,0,0.23973,0,0,0,1,76,0,4,1,0,0,0,4,0,11,0,0,0,0,0,1,0,1,1,0,0,0,0.062351,0,0,0,0,0,3,0,0,0.000455,0
org.apache.lucene.search.spell.LevensteinDistance,0,0,0,0,0,0.039951,0,0,0,2.697623,0,0,0,0,0,2,0,0,0.901541,0,0,0,1,40,0,1,1,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0.15477,0,0,0,0,0,1,0,0,0.000538,0
org.apache.lucene.search.spell.LuceneDictionary,0,0,0,0,0,0.116767,0,0,0,5.337803,0,0,0,0,0,2,0,1.02,1.615068,0,0,0,2,11,0,1,1,0,0,0,0,0,4,0,0,0.009187,0,0,2,1.01,2,2,0,0,0,0.242051,0,0,0,0.013995,0,1,0,1.01,0.03109,0
org.apache.lucene.search.spell.PlainTextDictionary,0,0,0,0,0,0.081711,0,0,0,4.707539,0,0,0,0,0,4,0,0,1.307061,0,0,1.01,1,17,0,1,1,0,0,0,0,0,8,0.026419,0,0.022802,2.02,0,1,1.01,3,3,0,0,2.02,0.145832,0,0.028343,0,0.024845,0,1,0.024835,1.03,0.000083,0
org.apache.lucene.search.spell.SpellChecker,7,0.170519,0,0,3.03,0.253812,0.2111,0,0.238176,9.997376,0,0,1.02,1,0,19,0,3.04,3.590406,0,0,1.03,21,190,0,17,1,0,0,0,104,0,60,0.118191,0.234372,0.316129,2.02,4.37,21,8.13,7,5,2.03,0,2.02,0.643862,0,0.137143,0,0.297001,0,10,0.137113,10.51,0.242896,0.119102
org.apache.lucene.search.spell.StringDistance,0,0,0,0,0,0.018494,0,0,0,0.498804,0,0,0,0,0,1,0,0,0.23973,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0.062351,0,0,0,0,0,1,0,0,0.000455,0
org.apache.lucene.search.spell.SuggestWord,0,0,0,0,0,0.010566,0,0,0,3.458556,0,0,0,3,0,2,0,0,0.867133,0,0,0,0,20,0,1,1,2,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0.065685,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.search.spell.SuggestWordQueue,0,0,0,0,0,0.003193,0,0,0,2.188908,0,0,0,0,0,2,0,0,0.569122,0,0.047619,0,2,11,1,1,2,1,0,0,0,1.01,4,0,0,0.011507,0,0,3,0,0,0,0,0,0,0.047553,1.01,0,0.047619,0,9,0,0,1.01,0,0
org.apache.lucene.store.AlreadyClosedException,0,0,0.047619,0,0,0.00484,0,1.01,0,0.604854,0,0,0,0,0,1,0,0,0.162866,0,0,0,0,5,0,0,5,5,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1.01,0.014753,0,0,0,0,0,0,0.047109,0,0,0
org.apache.lucene.store.BufferedIndexInput,2,0.168357,0.17575,1.01,1.01,0.088712,0.054082,7.13,0.296425,3.362693,0,1.01,3.05,1,1,15,0.022536,2.02,1.152822,3.03,0,3.06,1,124,0,13,2,8,0.066254,0,20,0,20,0.281652,0.026346,0.317598,1.01,3.2,9,3.07,6,4,2.03,0,7.12,0.201786,2.02,0.02719,0.082333,0.300096,10,8,0.177793,5.62,0.045098,0.283044
org.apache.lucene.store.BufferedIndexOutput,1,0.022868,0.110147,0,0,0.014025,0,6.08,0,3.360826,0,1.01,1.01,0,0,10,0.017296,0,0.857786,3.03,0,1.01,1,61,0,9,2,1,0.066254,0,18,0,11,0.022138,0,0.041712,0,3.16,2,2.02,4,3,0,0,6.08,0.067862,4.04,0,0.142463,0.036272,10,7,0.113213,3.29,0,0.023036
org.apache.lucene.store.ChecksumIndexInput,0,0,0,0,0,0.010565,0,0,0,0.396116,0,0,0,0,0,8,0,0,0.139783,0,0,0,1,33,0,7,2,1,0,0,0,0,18,0,0,0,0,0,2,0,2,0,0,0,0,0.023301,1.01,0,0.071429,0,10,7,0,0,0,0
org.apache.lucene.store.ChecksumIndexOutput,0,0,0,0,0,0.014725,0.089286,0,0,0.989268,0,0,1.02,0,0,11,0,0,0.387053,0,0,1.02,1,44,0,10,2,1,0,0,0,0,24,0.085694,0,0.077021,0,0,2,1.04,2,0,1.02,0,0,0.077224,0,0,0,0.078609,10,10,0,1.1,0.000027,0.085694
org.apache.lucene.store.Directory,0,0.179966,2.714366,0,2.02,0.078275,0.128753,26.4,0,6.034386,0,0,6.1,0,5,20,0,0,30.509755,1.01,0,6.1,6,81,0,19,1,51,0.013889,0,159,0,31,0.265165,0.018182,0.258393,4.05,7.27,57,7.21,2,0,5.09,0,30.45,0.770627,0,0.196998,0,0.275347,0,18,2.881207,7.69,0.52294,0.263543
org.apache.lucene.store.FSDirectory,2,0.189988,0.539423,0,3.05,0.58786,0.212687,12.13,0.084322,15.011678,0,1.01,8.15,1,3,27,0.022222,3.05,5.155466,1.01,0.161039,8.15,10,317,2,26,2,14,0,0,77,2.02,88,0.203448,0.101842,0.387474,9.12,10.15,23,15.34,9,8,8.14,0,18.24,0.862734,4.08,0.182028,0.196365,0.472508,6,24,0.677549,16.56,0.288151,0.202468
org.apache.lucene.store.GCJDirectory,0,0,0,0,0,0.001582,0,0,0,1.543304,0,0,0,0,0,2,0,0,1.169512,0,0.161039,0,3,9,3,1,3,0,0,0,0,2.02,8,0,0,0,1.01,0,3,0,0,0,0,0,1.01,0.346995,10.2,0.013632,0.393965,0,29,1,0.01037,0,0.242286,0
org.apache.lucene.store.GCJIndexInput,2,0,0,0,0,0.001582,0,0,0,1.543304,0,0,0,2,0,11,0,0,1.169512,0,0,0,1,30,0,10,2,2,0,0,43,0,12,0,0,0,0,0,3,0,6,4,0,0,0,0.346995,3.03,0,0.111645,0,8,8,0,0,0.242286,0
org.apache.lucene.store.IndexInput,1,0.082131,0.712939,0,1.02,0.01388,0.106332,13.2,0.068511,2.445078,0,1.01,3.04,0,7,18,0.071429,1.02,0.687873,5.05,0,3.04,0,99,0,17,1,43,0.175069,0,130,0,21,0.10601,0.067258,0.096219,0,3.54,43,3.05,3,3,3.03,0,13.2,0.075657,0,0,0,0.104059,0,16,0.719176,3.33,0.000001,0.106852
org.apache.lucene.store.IndexOutput,0,0.10471,0.372948,0,2.03,0.019553,0.138904,9.16,0.109152,3.182598,0,0,4.04,0,5,18,0,2.03,0.955408,4.04,0,4.04,2,94,0,17,1,30,0.108403,0,136,0,23,0.129402,0.1079,0.178897,2.02,4.58,32,5.07,3,3,4.04,0,11.18,0.118967,0,0.112244,0,0.193325,0,17,0.491292,5.39,0.000001,0.13246
org.apache.lucene.store.Lock,0,0,0.198417,1.01,2.02,0.026838,0,10.23,0,4.111816,0,0,0,2,6,5,0,0,1.071798,3.05,0,0,1,36,0,4,1,19,0.03312,0,6,0,12,0,0.058267,0.049423,1.01,0,20,3.03,3,0,0,0,11.24,0.092375,0,0.022186,0,0.056945,0,4,0.239156,2.13,0,0
org.apache.lucene.store.LockFactory,0,0,0.098436,0,0,0.045245,0,4.04,0,2.612681,0,0,0,0,5,5,0,0,0.694249,2.02,0,0,1,11,0,4,1,8,0.056268,0,4,0,5,0,0,0,0,0,9,0,1,0,0,0,4.04,0.061757,0,0,0,0,0,4,0.098547,0,0,0
org.apache.lucene.store.LockObtainFailedException,0,0,0.032448,0,0,0.009626,0,1.01,0,0.428222,0,0,0,0,0,1,0,0,0.113845,0,0,0,0,5,0,0,4,5,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1.01,0.009959,0,0,0,0,0,0,0.032182,0,0,0
org.apache.lucene.store.LockReleaseFailedException,0,0,0,0,0,0.010915,0,0,0,0.542577,0,0,0,0,0,1,0,0,0.170704,0,0,0,0,5,0,0,4,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0.022607,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.store.LockVerifyServer,1,0,0,0,0,0.036837,0,0,0,1.462741,0,0,0,0,0,3,0,0,0.457564,0,0,0,0,47,0,2,1,0,0,0,1,0,19,0,0,0.034334,0,0,0,0,0,0,0,0,0,0.059908,0,0,0,0,0,1,0,1.01,0,0
org.apache.lucene.store.MMapDirectory,0,0.020168,0,0,0,0.011934,0.029805,0,0,2.511261,0,0,1.01,0,0,3,0,0,0.642184,0,0.161039,1.01,2,17,3,2,3,0,0,0,1,2.02,10,0.028105,0,0.024076,1.01,1.01,2,1.01,1,1,1.01,0,1.01,0.051381,11.21,0.013632,0.425374,0.029757,28,2,0.01037,1.03,0,0.029109
org.apache.lucene.store.MockRAMDirectory,2,0.051488,0.021389,0,3.07,0.098693,0.147532,1.01,0.045787,5.69672,0,1.02,3.13,0,0,27,0.047034,1.02,1.792794,0,0.142857,3.13,7,212,4,23,3,2,0,0,179,2.02,71,0.091722,0.088488,0.242337,1.02,4.44,7,5.41,11,2,4.11,0,1.02,0.247299,4.07,0.023226,0.094876,0.150182,15,19,0.022415,8.45,0.000027,0.090245
org.apache.lucene.store.MockRAMInputStream,0,0,0,0,0,0.042533,0,0,0,1.484347,0,0,0,0,0,3,0,0,0.442245,0,0,0,4,31,1,2,3,1,0,1.01,0,0,11,0,0,0.040771,0,0,4,0,3,3,0,0.025641,0,0.053228,3.04,0,0.125432,0,14,2,0,1.02,0,0
org.apache.lucene.store.MockRAMOutputStream,0,0.0599,0,0,1.01,0.027277,0.074046,0,0,2.666409,0,0,2.02,0,0,5,0,0,0.78744,0,0,2.02,4,51,1,4,3,1,0,1.01,0,0,14,0.06773,0.022152,0.10553,0,2.02,4,2.04,3,2,2.02,0.025641,0,0.092965,5.06,0,0.114523,0.066246,16,4,0,3.12,0,0.069625
org.apache.lucene.store.NIOFSDirectory,0,0,0,0,0,0.026999,0,0,0,0.333215,0,0,0,0,0,2,0,0,0.30239,0,0,0,3,6,3,1,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0.111072,0,0,0,0,29,1,0,0,0.045096,0
org.apache.lucene.store.NativeFSLock,0,0,0,0,0,0.218747,0,0,0,3.703892,0,0,0,0,0,6,0,0,1.015393,0,0.041262,0,2,117,3,5,2,1,0,0,0,1.01,26,0,0,0.046891,1.01,0,3,1.01,6,6,0,0,1.01,0.098541,0,0.040815,0,0.01719,1,5,0.039278,2.07,0,0
org.apache.lucene.store.NativeFSLockFactory,1,0,0.021389,1.01,1.01,0.218747,0,1.01,0,3.703892,0.021739,0,1.01,0,0,7,0,0,1.015393,0,0,2.03,3,54,1,4,2,1,0,0,0,0,22,0.041751,0.021295,0.036511,0,0,4,2.08,1,1,0,0,1.01,0.098541,0,0,0,0.037734,2,2,0.022415,2.23,0,0.020774
org.apache.lucene.store.NoLock,0,0,0,0,0,0.036598,0,0,0,1.648137,0,0,0,0,0,5,0,0,0.421335,0,0.060493,0,1,13,3,4,2,1,0,0,6,2.02,5,0,0,0,0,0,2,0,0,0,0,0,0,0.03301,0,0,0,0,1,4,0,0,0,0
org.apache.lucene.store.NoLockFactory,0,0,0,0,0,0.036598,0,0,0,1.648137,0,0,0,0,0,4,0,0,0.421335,0,0,0,3,11,1,3,2,1,0,0,3,0,5,0,0,0,0,0,4,0,2,2,0,0,0,0.03301,0,0,0,0,2,3,0,0,0,0
org.apache.lucene.store.RAMDirectory,0,0,0.43616,0,3.06,0.08656,0.056171,10.13,0.047605,7.580727,0,0,5.06,0,1,16,0,4.07,2.057728,1.01,0.161039,5.06,9,130,2,11,2,10,0.020136,0,0,2.02,40,0.218584,0.048323,0.267079,6.06,0,18,6.24,3,1,3.04,0,15.18,0.204499,6.11,0.232219,0.282482,0.2287,9,11,0.614759,11.13,0.000768,0.220632
org.apache.lucene.store.RAMFile,0,0.057685,0.042219,0,2.03,0.012107,0,2.03,0.069416,3.443302,0,0,3.09,0,0,11,0,3.03,0.945317,0,0,3.1,1,50,0,9,1,6,0,0,24,0,16,0.075002,0.027916,0.081614,1.01,3.24,6,3.13,6,3,0,0,2.03,0.093246,0,0.017857,0,0.071119,0,0,0.043246,4.45,0,0.077068
org.apache.lucene.store.RAMInputStream,1,0.018362,0.021389,0,1.05,0.068479,0.024431,1.01,0.023875,4.46735,0,1.01,1.03,0,1,8,0.023546,1.04,1.265604,1.01,0.024267,1.03,3,71,0,7,2,2,0,1.01,0,1.01,12,0.022689,0.022152,0.063379,1.01,1.04,5,1.05,8,7,1.02,0.025641,2.02,0.135132,4.07,0.022179,0.136336,0.021771,10,6,0.046673,2.38,0,0.022948
org.apache.lucene.store.RAMOutputStream,2,0.018362,0.139062,0,1.05,0.08509,0.18583,4.07,0.023875,6.76242,0,1.02,2.06,0,1,14,0.023546,1.04,2.23108,1.01,0.024267,2.06,2,102,0,12,2,9,0.020136,1.01,0,1.01,25,0.149226,0.022152,0.309432,1.01,1.01,11,3.05,7,6,2.04,0.025641,3.06,0.367301,5.08,0.02719,0.167155,0.120608,10,10,0.113799,4.4,0.049441,0.149485
org.apache.lucene.store.SimpleFSLock,0,0,0,0,0,0.129115,0,0,0,4.053263,0,0,0,0,0,5,0,0,1.130381,0,0.060493,0,2,29,3,4,2,1,0,0,0,2.02,14,0,0,0.032272,1.01,0,3,1.01,2,0,0,0,1.01,0.115823,0,0.040815,0,0.033765,1,4,0.039278,1.01,0,0
org.apache.lucene.store.SimpleFSLockFactory,0,0,0,1.01,1.01,0.129115,0,0,0,4.053263,0.021739,0,0,0,0,6,0,0,1.130381,0,0,2.02,3,33,1,3,2,1,0,0,0,0,12,0.041751,0.021295,0.053663,0,0,4,3.08,1,1,0,0,0,0.115823,0,0,0,0.052049,2,2,0,3.14,0,0
org.apache.lucene.store.SingleInstanceLock,0,0,0,0,0,0.050599,0,0,0,2.126216,0,0,0,0,0,5,0,0,0.575978,0,0.060493,0,1,26,3,4,2,1,0,0,0,2.02,8,0,0,0,0,0,2,0,2,1,0,0,0,0.05474,0,0,0,0,1,4,0,0,0,0
org.apache.lucene.store.SingleInstanceLockFactory,0,0,0,0,0,0.050599,0,0,0,2.126216,0,0,0,0,0,3,0,0,0.575978,0,0,0,3,13,1,2,2,1,0,0,0,0,7,0,0,0.01858,0,0,4,1.02,1,1,0,0,0,0.05474,0,0,0,0.019093,2,2,0,1.04,0,0
org.apache.lucene.store.VerifyingLockFactory,0,0,0,0,0,0.04537,0,0,0,1.115347,0,0,0,0,0,3,0,0,0.34447,0,0,0,2,19,1,2,2,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0.043821,0,0,0,0,2,2,0,0,0,0
org.apache.lucene.store._TestHelper,0,0,0,0,0,0.005317,0,0,0,1.916385,0,0,0,0,0,4,0,0,0.49542,0,0,0,1,22,0,3,1,0,0,0,3,0,5,0,0,0,1.01,0,1,0,0,0,0,0,1.01,0.041669,0,0.025451,0,0,0,3,0.02546,0,0,0
org.apache.lucene.store.db.Block,0,0,0,0,0,0.00319,0,0,0,2.015234,0,0,0,0,0,6,0,0,1.279858,0,0,0,3,55,0,5,1,2,0,0,0,0,16,0,0,0.007193,1.01,0,4,1.01,2,0,0,0,1.01,0.35355,0,0.010181,0,0.008917,0,0,0.010681,1.01,0.242286,0
org.apache.lucene.store.db.DbDirectory,0,0.008193,0.010699,0,1.01,0.004553,0.010541,1.04,0,2.579889,0,0,1.03,0,0,17,0,0,1.428844,0,0.161039,2.05,9,139,2,14,2,4,0,0,89,2.02,53,0.010071,0.011111,0.016779,1.01,1.89,10,2.12,5,0,1.03,0,2.02,0.366367,6.1,0,0.282482,0.018842,8,14,0.020781,2.29,0.242286,0.010449
org.apache.lucene.store.db.DbIndexInput,0,0,0,0,0,0.00319,0,0,0,2.015234,0,0,0,0,0,8,0,0,1.279858,0,0,0,5,95,0,7,2,1,0,0,0,0,21,0,0,0,0,0,5,0,5,0,0,0,0,0.35355,3.03,0,0.111645,0,9,7,0,0,0.242286,0
org.apache.lucene.store.db.DbIndexOutput,0,0,0,0,0,0.003709,0,0,0,2.620088,0,0,0,3,0,8,0,0,1.442724,0,0,0,4,95,0,7,2,3,0,0,0,0,22,0,0,0.020353,0,0,5,0,8,0,0,0,0,0.368302,4.04,0,0.142463,0,10,7,0,1.01,0.242286,0
org.apache.lucene.store.db.DbLock,0,0,0,0,0,0.002406,0,0,0,2.015234,0,0,0,0,0,4,0,0,1.279858,0,0.060493,0,1,18,3,3,2,1,0,0,0,2.02,4,0,0,0,0,0,2,0,1,0,0,0,0,0.35355,0,0,0,0,1,3,0,0,0.242286,0
org.apache.lucene.store.db.File,1,0,0.063121,0,0,0.068556,0,6.44,0,2.697783,0,0,0,0,0,11,0,0,1.449781,0,0,0,1,184,0,9,1,4,0,0,4,0,39,0,0,0.030058,1.01,0,4,1.01,7,0,0,0,6.44,0.365905,0,0.010181,0,0.008917,0,0,0.065212,3.19,0.242286,0
org.apache.lucene.store.db.SanityLoadLibrary,0,0,0,0,0,0.014498,0,0,0,0.61457,0,0,0,0,0,2,0,0,0.171486,0,0,0,0,7,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.017071,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.store.instantiated.FieldSetting,0,0,0,0,0,0.032232,0,0,0,0.498804,0,0,0,0,0,4,0,0,0.23973,0,0,0,0,27,0,2,1,4,0,0,0,0,7,0,0,0,0,0,4,0,9,0,0,0,0,0.062351,0,0,0,0,0,2,0,0,0.000455,0
org.apache.lucene.store.instantiated.FieldSettings,0,0,0,0,0,0.050197,0,0,0,0.498804,0,0,0,0,0,5,0,0,0.23973,0,0,0,1,54,0,4,1,3,0,0,0,0,12,0,0,0,0,0,4,0,1,1,0,0,0,0.062351,0,0,0,0,0,0,0,0,0.000455,0
org.apache.lucene.store.instantiated.InstantiatedDocument,0,0,0,0,0,0.005751,0,0,0,0.521578,0,0,0,0,0,8,0,0,0.192555,0,0,0,2,31,0,6,1,8,0,0,9,0,10,0,0,0,0,0,9,0,4,4,0,0,0,0.034772,0,0,0,0,0,5,0,0,0,0
org.apache.lucene.store.instantiated.InstantiatedIndex,0,0.070206,0,0,1.01,0.069069,0,0,0.125,1.678984,0,0,1.01,0,0,20,0,1.01,1.375659,0,0,1.01,20,216,0,17,1,4,0,0,106,0,83,0.118191,0.125,0.106122,1.02,1.14,22,1.03,8,8,0,0,1.02,0.426423,0,0.121128,0,0.102188,0,9,0.121049,1.53,0.242741,0.119102
